seed,parameter_set,instance,makespan,runtime,model,jobs,machines,upper_bound,gap,category
0,results/save_10_5.pt,dmu09,3673.0,5.916814088821411,fjsp_drl,20,20,3092,0.18790426908150065,medium
0,results/save_10_5.pt,dmu10,3635.0,5.900424003601074,fjsp_drl,20,20,2984,0.21816353887399464,medium
0,results/save_10_5.pt,dmu46,5086.0,5.863478183746338,fjsp_drl,20,20,4035,0.26047087980173483,medium
0,results/save_10_5.pt,dmu47,4893.0,5.871232986450195,fjsp_drl,20,20,3939,0.2421934501142422,medium
0,results/save_10_5.pt,dmu48,4980.0,5.8652400970458975,fjsp_drl,20,20,3763,0.32341217114004783,medium
0,results/save_10_5.pt,dmu49,4625.0,5.866801023483276,fjsp_drl,20,20,3710,0.24663072776280323,medium
0,results/save_10_5.pt,dmu50,4927.0,5.85932183265686,fjsp_drl,20,20,3729,0.3212657548940735,medium
0,results/save_10_5.pt,ta21,1995.0,5.769706964492798,fjsp_drl,20,20,1642,0.21498172959805115,medium
0,results/save_10_5.pt,ta22,1848.0,5.810773134231567,fjsp_drl,20,20,1600,0.155,medium
0,results/save_10_5.pt,ta23,1838.0,5.8209900856018075,fjsp_drl,20,20,1557,0.18047527296082208,medium
0,results/save_10_5.pt,ta24,1987.0,5.819624900817871,fjsp_drl,20,20,1644,0.2086374695863747,medium
0,results/save_10_5.pt,ta25,1980.0,5.833674907684326,fjsp_drl,20,20,1595,0.2413793103448276,medium
0,results/save_10_5.pt,ta26,1918.0,5.83710789680481,fjsp_drl,20,20,1643,0.16737674984783932,medium
0,results/save_10_5.pt,ta27,2084.0,5.836391925811768,fjsp_drl,20,20,1680,0.24047619047619048,medium
0,results/save_10_5.pt,ta28,1886.0,5.8385159969329825,fjsp_drl,20,20,1603,0.17654398003742983,medium
0,results/save_10_5.pt,ta29,1978.0,5.840394020080566,fjsp_drl,20,20,1625,0.21723076923076923,medium
0,results/save_10_5.pt,ta30,1926.0,5.846160173416138,fjsp_drl,20,20,1584,0.2159090909090909,medium
0,results/save_10_5.pt,yn01,1032.0,6.116117000579834,fjsp_drl,20,20,884,0.167420814479638,medium
0,results/save_10_5.pt,yn02,1043.0,6.1077020168304434,fjsp_drl,20,20,904,0.15376106194690264,medium
0,results/save_10_5.pt,yn03,1073.0,6.115883111953735,fjsp_drl,20,20,892,0.20291479820627803,medium
0,results/save_10_5.pt,yn04,1247.0,6.112080097198486,fjsp_drl,20,20,968,0.2882231404958678,medium
0,results/save_15_10.pt,dmu06,4210.0,5.958624839782715,fjsp_drl,20,20,3244,0.29778051787916154,medium
0,results/save_15_10.pt,dmu07,3775.0,5.974780797958374,fjsp_drl,20,20,3046,0.23933026920551542,medium
0,results/save_15_10.pt,dmu08,4131.0,5.99275803565979,fjsp_drl,20,20,3188,0.29579673776662485,medium
0,results/save_15_10.pt,dmu09,3727.0,5.993066072463987,fjsp_drl,20,20,3092,0.20536869340232858,medium
0,results/save_15_10.pt,dmu10,3469.0,5.981497287750244,fjsp_drl,20,20,2984,0.16253351206434316,medium
0,results/save_15_10.pt,dmu46,5032.0,5.960211992263794,fjsp_drl,20,20,4035,0.24708798017348202,medium
0,results/save_15_10.pt,dmu47,4920.0,5.9565818309783936,fjsp_drl,20,20,3939,0.24904798172124903,medium
0,results/save_15_10.pt,dmu48,4763.0,5.9589409828186035,fjsp_drl,20,20,3763,0.26574541589157585,medium
0,results/save_15_10.pt,dmu49,4839.0,5.939011096954348,fjsp_drl,20,20,3710,0.3043126684636119,medium
0,results/save_15_10.pt,dmu50,4560.0,5.941582679748535,fjsp_drl,20,20,3729,0.22284794851166534,medium
0,results/save_15_10.pt,ta21,2027.0,5.83390736579895,fjsp_drl,20,20,1642,0.23447015834348356,medium
0,results/save_15_10.pt,ta22,1879.0,5.96036696434021,fjsp_drl,20,20,1600,0.174375,medium
0,results/save_15_10.pt,ta23,1802.0,5.945627212524414,fjsp_drl,20,20,1557,0.1573538856775851,medium
0,results/save_15_10.pt,ta24,1940.0,5.95517897605896,fjsp_drl,20,20,1644,0.18004866180048662,medium
0,results/save_15_10.pt,ta25,1876.0,5.96088719367981,fjsp_drl,20,20,1595,0.1761755485893417,medium
0,results/save_15_10.pt,ta26,1999.0,5.946838855743407,fjsp_drl,20,20,1643,0.21667681071211198,medium
0,results/save_15_10.pt,ta27,2093.0,5.959219217300415,fjsp_drl,20,20,1680,0.24583333333333332,medium
0,results/save_15_10.pt,ta28,2012.0,5.946011066436768,fjsp_drl,20,20,1603,0.2551466001247661,medium
0,results/save_15_10.pt,ta29,1919.0,5.94166111946106,fjsp_drl,20,20,1625,0.18092307692307694,medium
0,results/save_15_10.pt,ta30,1827.0,5.945064067840576,fjsp_drl,20,20,1584,0.1534090909090909,medium
0,results/save_15_10.pt,yn01,999.0,6.145640134811401,fjsp_drl,20,20,884,0.13009049773755657,medium
0,results/save_15_10.pt,yn02,1043.0,6.150022268295287,fjsp_drl,20,20,904,0.15376106194690264,medium
0,results/save_15_10.pt,yn03,1096.0,6.13887619972229,fjsp_drl,20,20,892,0.22869955156950672,medium
0,results/save_15_10.pt,yn04,1209.0,6.13438892364502,fjsp_drl,20,20,968,0.24896694214876033,medium
0,model/save_10_5.pt,dmu06,3739.0,5.8355557918548575,fjsp_drl,20,20,3244,0.15258939580764488,medium
0,model/save_10_5.pt,dmu07,3572.0,5.85466194152832,fjsp_drl,20,20,3046,0.1726854891661195,medium
0,model/save_10_5.pt,dmu08,4351.0,5.853261947631836,fjsp_drl,20,20,3188,0.3648055207026349,medium
0,model/save_10_5.pt,dmu09,3673.0,5.851222038269043,fjsp_drl,20,20,3092,0.18790426908150065,medium
0,model/save_10_5.pt,dmu10,3635.0,5.845462083816527,fjsp_drl,20,20,2984,0.21816353887399464,medium
0,model/save_10_5.pt,dmu46,5086.0,5.881839036941527,fjsp_drl,20,20,4035,0.26047087980173483,medium
0,model/save_10_5.pt,dmu47,4893.0,5.891940116882324,fjsp_drl,20,20,3939,0.2421934501142422,medium
0,model/save_10_5.pt,dmu48,4980.0,5.879417896270753,fjsp_drl,20,20,3763,0.32341217114004783,medium
0,model/save_10_5.pt,dmu49,4625.0,5.877424240112305,fjsp_drl,20,20,3710,0.24663072776280323,medium
0,model/save_10_5.pt,dmu50,4927.0,5.87628698348999,fjsp_drl,20,20,3729,0.3212657548940735,medium
0,model/save_10_5.pt,ta21,1995.0,5.837103843688965,fjsp_drl,20,20,1642,0.21498172959805115,medium
0,model/save_10_5.pt,ta22,1848.0,5.857702255249023,fjsp_drl,20,20,1600,0.155,medium
0,model/save_10_5.pt,ta23,1838.0,6.19585394859314,fjsp_drl,20,20,1557,0.18047527296082208,medium
0,model/save_10_5.pt,ta24,1987.0,6.185391187667848,fjsp_drl,20,20,1644,0.2086374695863747,medium
0,model/save_10_5.pt,ta25,1980.0,6.006544828414918,fjsp_drl,20,20,1595,0.2413793103448276,medium
0,model/save_10_5.pt,ta26,1918.0,6.0709779262542725,fjsp_drl,20,20,1643,0.16737674984783932,medium
0,model/save_10_5.pt,ta27,2084.0,6.025584936141968,fjsp_drl,20,20,1680,0.24047619047619048,medium
0,model/save_10_5.pt,ta28,1886.0,6.0823540687561035,fjsp_drl,20,20,1603,0.17654398003742983,medium
0,model/save_10_5.pt,ta29,1978.0,6.081676006317139,fjsp_drl,20,20,1625,0.21723076923076923,medium
0,model/save_10_5.pt,ta30,1926.0,6.0216238498687735,fjsp_drl,20,20,1584,0.2159090909090909,medium
0,model/save_10_5.pt,yn01,1032.0,6.471408128738403,fjsp_drl,20,20,884,0.167420814479638,medium
0,model/save_10_5.pt,yn02,1043.0,6.446881055831909,fjsp_drl,20,20,904,0.15376106194690264,medium
0,model/save_10_5.pt,yn03,1073.0,6.469686031341553,fjsp_drl,20,20,892,0.20291479820627803,medium
0,model/save_10_5.pt,yn04,1247.0,6.454180955886841,fjsp_drl,20,20,968,0.2882231404958678,medium
0,DQN_ep1670,dmu09,4212.0,2.2264438687742767,ieee_icce_rl_jsp,20,20,3092,0.36222509702457956,medium
0,DQN_ep1670,dmu08,3858.0,2.0353269577026367,ieee_icce_rl_jsp,20,20,3188,0.21016311166875784,medium
0,DQN_ep1670,dmu47,5127.0,2.830441951751709,ieee_icce_rl_jsp,20,20,3939,0.3015993907083016,medium
0,DQN_ep1670,dmu46,5186.0,2.675767183303833,ieee_icce_rl_jsp,20,20,4035,0.2852540272614622,medium
1,DQN_ep1670,dmu46,5154.0,2.614294052124023,ieee_icce_rl_jsp,20,20,4035,0.27732342007434946,medium
8,DQN_ep1670,dmu46,5102.0,2.62593674659729,ieee_icce_rl_jsp,20,20,4035,0.2644361833952912,medium
0,DQN_ep1670,dmu50,4803.0,2.576652765274048,ieee_icce_rl_jsp,20,20,3729,0.28801287208366855,medium
2,DQN_ep1670,dmu50,4718.0,2.446738004684448,ieee_icce_rl_jsp,20,20,3729,0.2652185572539555,medium
0,DQN_ep1670,dmu48,4903.0,2.43713116645813,ieee_icce_rl_jsp,20,20,3763,0.3029497741163965,medium
0,DQN_ep1670,dmu49,4800.0,2.5234107971191406,ieee_icce_rl_jsp,20,20,3710,0.29380053908355797,medium
0,DQN_ep1670,dmu10,3505.0,1.8756160736083984,ieee_icce_rl_jsp,20,20,2984,0.17459785522788204,medium
0,DQN_ep1670,dmu06,3944.0,2.016294240951538,ieee_icce_rl_jsp,20,20,3244,0.2157829839704069,medium
0,DQN_ep1670,dmu07,3635.0,2.0167360305786133,ieee_icce_rl_jsp,20,20,3046,0.19336835193696653,medium
0,DQN_ep1670,ta26,1996.0,2.137395143508911,ieee_icce_rl_jsp,20,20,1643,0.21485088253195375,medium
1,DQN_ep1670,ta26,1954.0,2.026078939437866,ieee_icce_rl_jsp,20,20,1643,0.18928788800973828,medium
5,DQN_ep1670,ta26,1991.0,2.1431448459625244,ieee_icce_rl_jsp,20,20,1643,0.21180766889835667,medium
0,DQN_ep1670,ta27,1988.0,2.1979100704193115,ieee_icce_rl_jsp,20,20,1680,0.18333333333333332,medium
0,DQN_ep1670,ta25,1919.0,2.185289144515991,ieee_icce_rl_jsp,20,20,1595,0.2031347962382445,medium
0,DQN_ep1670,ta24,1895.0,2.185336112976074,ieee_icce_rl_jsp,20,20,1644,0.152676399026764,medium
4,DQN_ep1670,ta24,1936.0,2.126230955123902,ieee_icce_rl_jsp,20,20,1644,0.17761557177615572,medium
0,DQN_ep1670,ta30,1895.0,2.031790018081665,ieee_icce_rl_jsp,20,20,1584,0.19633838383838384,medium
1,DQN_ep1670,ta30,1961.0,2.132812976837158,ieee_icce_rl_jsp,20,20,1584,0.2380050505050505,medium
0,DQN_ep1670,ta21,2025.0,2.034301996231079,ieee_icce_rl_jsp,20,20,1642,0.23325213154689403,medium
0,DQN_ep1670,ta23,1917.0,2.191305160522461,ieee_icce_rl_jsp,20,20,1557,0.23121387283236994,medium
0,DQN_ep1670,ta22,1917.0,1.9787437915802,ieee_icce_rl_jsp,20,20,1600,0.198125,medium
0,DQN_ep1670,ta29,1929.0,2.046978235244751,ieee_icce_rl_jsp,20,20,1625,0.18707692307692309,medium
0,DQN_ep1670,ta28,1891.0,2.205814838409424,ieee_icce_rl_jsp,20,20,1603,0.17966313162819714,medium
0,DQN_ep1670,yn01,1041.0,2.1417489051818848,ieee_icce_rl_jsp,20,20,884,0.17760180995475114,medium
1,DQN_ep1670,yn01,1024.0,2.2233920097351074,ieee_icce_rl_jsp,20,20,884,0.1583710407239819,medium
2,DQN_ep1670,yn01,1049.0,2.156996726989746,ieee_icce_rl_jsp,20,20,884,0.18665158371040724,medium
0,DQN_ep1670,yn03,1034.0,2.252718925476074,ieee_icce_rl_jsp,20,20,892,0.1591928251121076,medium
1,DQN_ep1670,yn03,1040.0,2.229963779449463,ieee_icce_rl_jsp,20,20,892,0.16591928251121077,medium
2,DQN_ep1670,yn03,1064.0,2.183373212814331,ieee_icce_rl_jsp,20,20,892,0.19282511210762332,medium
4,DQN_ep1670,yn03,1046.0,2.266753911972046,ieee_icce_rl_jsp,20,20,892,0.1726457399103139,medium
0,DQN_ep1670,yn02,1035.0,2.392728090286255,ieee_icce_rl_jsp,20,20,904,0.14491150442477876,medium
1,DQN_ep1670,yn02,1062.0,2.2749199867248535,ieee_icce_rl_jsp,20,20,904,0.1747787610619469,medium
2,DQN_ep1670,yn02,1045.0,2.3526461124420166,ieee_icce_rl_jsp,20,20,904,0.15597345132743362,medium
0,DQN_ep1670,yn04,1180.0,2.356675863265991,ieee_icce_rl_jsp,20,20,968,0.2190082644628099,medium
0,DQN_ep1530,dmu09,3799.0,2.0015013217926025,ieee_icce_rl_jsp,20,20,3092,0.22865459249676584,medium
0,DQN_ep1530,dmu08,4269.0,2.0222949981689453,ieee_icce_rl_jsp,20,20,3188,0.3390840652446675,medium
0,DQN_ep1530,dmu47,5465.0,2.53629207611084,ieee_icce_rl_jsp,20,20,3939,0.3874079715663874,medium
0,DQN_ep1530,dmu46,4994.0,2.692686080932617,ieee_icce_rl_jsp,20,20,4035,0.23767038413878563,medium
1,DQN_ep1530,dmu46,5125.0,2.6727030277252197,ieee_icce_rl_jsp,20,20,4035,0.2701363073110285,medium
0,DQN_ep1530,dmu50,4588.0,2.3885931968688965,ieee_icce_rl_jsp,20,20,3729,0.23035666398498256,medium
0,DQN_ep1530,dmu48,4543.0,2.4518070220947266,ieee_icce_rl_jsp,20,20,3763,0.20728142439542918,medium
0,DQN_ep1530,dmu49,5097.0,2.3971400260925293,ieee_icce_rl_jsp,20,20,3710,0.3738544474393531,medium
0,DQN_ep1530,dmu10,3620.0,1.998898983001709,ieee_icce_rl_jsp,20,20,2984,0.2131367292225201,medium
0,DQN_ep1530,dmu06,3885.0,2.288367748260498,ieee_icce_rl_jsp,20,20,3244,0.19759556103575832,medium
0,DQN_ep1530,dmu07,3795.0,2.104810953140259,ieee_icce_rl_jsp,20,20,3046,0.2458962573867367,medium
0,DQN_ep1530,ta26,1947.0,2.102714776992798,ieee_icce_rl_jsp,20,20,1643,0.18502738892270237,medium
3,DQN_ep1530,ta26,2019.0,2.0758562088012695,ieee_icce_rl_jsp,20,20,1643,0.2288496652465003,medium
0,DQN_ep1530,ta27,2029.0,2.1026952266693115,ieee_icce_rl_jsp,20,20,1680,0.20773809523809525,medium
0,DQN_ep1530,ta25,1906.0,2.2819390296936035,ieee_icce_rl_jsp,20,20,1595,0.19498432601880877,medium
1,DQN_ep1530,ta25,1960.0,2.223438024520874,ieee_icce_rl_jsp,20,20,1595,0.22884012539184953,medium
0,DQN_ep1530,ta24,2004.0,2.171128273010254,ieee_icce_rl_jsp,20,20,1644,0.21897810218978103,medium
0,DQN_ep1530,ta30,1961.0,2.0956528186798096,ieee_icce_rl_jsp,20,20,1584,0.2380050505050505,medium
1,DQN_ep1530,ta30,1941.0,2.141835927963257,ieee_icce_rl_jsp,20,20,1584,0.22537878787878787,medium
5,DQN_ep1530,ta30,1924.0,2.1368279457092285,ieee_icce_rl_jsp,20,20,1584,0.21464646464646464,medium
0,DQN_ep1530,ta21,1994.0,2.095676898956299,ieee_icce_rl_jsp,20,20,1642,0.2143727161997564,medium
2,DQN_ep1530,ta21,1990.0,2.038789987564087,ieee_icce_rl_jsp,20,20,1642,0.21193666260657734,medium
0,DQN_ep1530,ta23,1823.0,2.0994350910186768,ieee_icce_rl_jsp,20,20,1557,0.1708413615928067,medium
0,DQN_ep1530,ta22,2058.0,2.221538782119751,ieee_icce_rl_jsp,20,20,1600,0.28625,medium
0,DQN_ep1530,ta29,1895.0,2.0837481021881104,ieee_icce_rl_jsp,20,20,1625,0.16615384615384615,medium
1,DQN_ep1530,ta29,1972.0,2.0225257873535156,ieee_icce_rl_jsp,20,20,1625,0.21353846153846154,medium
2,DQN_ep1530,ta29,1982.0,2.057882785797119,ieee_icce_rl_jsp,20,20,1625,0.2196923076923077,medium
0,DQN_ep1530,ta28,1978.0,2.1578209400177,ieee_icce_rl_jsp,20,20,1603,0.23393636930754835,medium
0,DQN_ep1530,yn01,1057.0,2.040372848510742,ieee_icce_rl_jsp,20,20,884,0.19570135746606335,medium
1,DQN_ep1530,yn01,1029.0,2.2204160690307617,ieee_icce_rl_jsp,20,20,884,0.16402714932126697,medium
3,DQN_ep1530,yn01,1048.0,2.0468380451202393,ieee_icce_rl_jsp,20,20,884,0.18552036199095023,medium
0,DQN_ep1530,yn03,1032.0,2.369893789291382,ieee_icce_rl_jsp,20,20,892,0.15695067264573992,medium
1,DQN_ep1530,yn03,1057.0,2.236976146697998,ieee_icce_rl_jsp,20,20,892,0.18497757847533633,medium
2,DQN_ep1530,yn03,1049.0,2.4410669803619385,ieee_icce_rl_jsp,20,20,892,0.17600896860986548,medium
4,DQN_ep1530,yn03,1054.0,2.295703887939453,ieee_icce_rl_jsp,20,20,892,0.18161434977578475,medium
8,DQN_ep1530,yn03,1045.0,2.3224809169769287,ieee_icce_rl_jsp,20,20,892,0.17152466367713004,medium
0,DQN_ep1530,yn02,1084.0,2.318497896194458,ieee_icce_rl_jsp,20,20,904,0.19911504424778761,medium
3,DQN_ep1530,yn02,1071.0,2.2912402153015137,ieee_icce_rl_jsp,20,20,904,0.1847345132743363,medium
0,DQN_ep1530,yn04,1186.0,2.2888638973236084,ieee_icce_rl_jsp,20,20,968,0.22520661157024793,medium
1,DQN_ep1530,yn04,1136.0,2.3079659938812256,ieee_icce_rl_jsp,20,20,968,0.17355371900826447,medium
0,DQN_ep3480,dmu09,3856.0,2.132766008377075,ieee_icce_rl_jsp,20,20,3092,0.24708926261319533,medium
0,DQN_ep3480,dmu08,3828.0,2.1377930641174316,ieee_icce_rl_jsp,20,20,3188,0.20075282308657466,medium
0,DQN_ep3480,dmu47,4910.0,2.5251429080963135,ieee_icce_rl_jsp,20,20,3939,0.2465092663112465,medium
0,DQN_ep3480,dmu46,5073.0,2.6594932079315186,ieee_icce_rl_jsp,20,20,4035,0.2572490706319703,medium
3,DQN_ep3480,dmu46,5174.0,2.3953001499176025,ieee_icce_rl_jsp,20,20,4035,0.28228004956629493,medium
0,DQN_ep3480,dmu50,4891.0,2.4722161293029785,ieee_icce_rl_jsp,20,20,3729,0.3116116921426656,medium
0,DQN_ep3480,dmu48,4657.0,2.3607609272003174,ieee_icce_rl_jsp,20,20,3763,0.23757640180706882,medium
0,DQN_ep3480,dmu49,4882.0,2.5257999897003174,ieee_icce_rl_jsp,20,20,3710,0.3159029649595687,medium
0,DQN_ep3480,dmu10,3542.0,2.051072120666504,ieee_icce_rl_jsp,20,20,2984,0.18699731903485256,medium
0,DQN_ep3480,dmu06,3920.0,2.1791341304779053,ieee_icce_rl_jsp,20,20,3244,0.20838471023427868,medium
0,DQN_ep3480,dmu07,3794.0,2.199007034301758,ieee_icce_rl_jsp,20,20,3046,0.24556795797767564,medium
0,DQN_ep3480,ta26,1990.0,2.2657010555267334,ieee_icce_rl_jsp,20,20,1643,0.21119902617163724,medium
0,DQN_ep3480,ta27,2001.0,2.0298209190368652,ieee_icce_rl_jsp,20,20,1680,0.19107142857142856,medium
7,DQN_ep3480,ta27,1990.0,2.137115955352783,ieee_icce_rl_jsp,20,20,1680,0.18452380952380953,medium
0,DQN_ep3480,ta25,1900.0,2.130358934402466,ieee_icce_rl_jsp,20,20,1595,0.19122257053291536,medium
0,DQN_ep3480,ta24,1873.0,2.298940896987915,ieee_icce_rl_jsp,20,20,1644,0.13929440389294404,medium
0,DQN_ep3480,ta30,1958.0,2.153945207595825,ieee_icce_rl_jsp,20,20,1584,0.2361111111111111,medium
1,DQN_ep3480,ta30,1972.0,2.2613987922668457,ieee_icce_rl_jsp,20,20,1584,0.24494949494949494,medium
4,DQN_ep3480,ta30,2013.0,2.2065861225128174,ieee_icce_rl_jsp,20,20,1584,0.2708333333333333,medium
0,DQN_ep3480,ta21,1958.0,2.228695869445801,ieee_icce_rl_jsp,20,20,1642,0.19244823386114496,medium
0,DQN_ep3480,ta23,1983.0,2.357283115386963,ieee_icce_rl_jsp,20,20,1557,0.27360308285163776,medium
0,DQN_ep3480,ta22,1898.0,2.176302909851074,ieee_icce_rl_jsp,20,20,1600,0.18625,medium
2,DQN_ep3480,ta22,1909.0,2.213904857635498,ieee_icce_rl_jsp,20,20,1600,0.193125,medium
5,DQN_ep3480,ta22,1989.0,2.2486472129821777,ieee_icce_rl_jsp,20,20,1600,0.243125,medium
0,DQN_ep3480,ta29,1875.0,1.9931361675262451,ieee_icce_rl_jsp,20,20,1625,0.15384615384615385,medium
1,DQN_ep3480,ta29,1879.0,2.080554962158203,ieee_icce_rl_jsp,20,20,1625,0.15630769230769231,medium
0,DQN_ep3480,ta28,1986.0,2.113492965698242,ieee_icce_rl_jsp,20,20,1603,0.23892701185277604,medium
1,DQN_ep3480,ta28,2056.0,2.101364850997925,ieee_icce_rl_jsp,20,20,1603,0.2825951341235184,medium
0,DQN_ep3480,yn01,1031.0,2.1427741050720215,ieee_icce_rl_jsp,20,20,884,0.166289592760181,medium
1,DQN_ep3480,yn01,1026.0,2.1481308937072754,ieee_icce_rl_jsp,20,20,884,0.16063348416289594,medium
0,DQN_ep3480,yn03,1104.0,2.2195188999176025,ieee_icce_rl_jsp,20,20,892,0.23766816143497757,medium
1,DQN_ep3480,yn03,1075.0,2.146259069442749,ieee_icce_rl_jsp,20,20,892,0.20515695067264575,medium
2,DQN_ep3480,yn03,1076.0,2.175287961959839,ieee_icce_rl_jsp,20,20,892,0.2062780269058296,medium
8,DQN_ep3480,yn03,1068.0,2.1565442085266113,ieee_icce_rl_jsp,20,20,892,0.19730941704035873,medium
9,DQN_ep3480,yn03,1112.0,2.1805922985076904,ieee_icce_rl_jsp,20,20,892,0.24663677130044842,medium
0,DQN_ep3480,yn02,1072.0,2.2748868465423584,ieee_icce_rl_jsp,20,20,904,0.18584070796460178,medium
2,DQN_ep3480,yn02,1061.0,2.3018150329589844,ieee_icce_rl_jsp,20,20,904,0.1736725663716814,medium
6,DQN_ep3480,yn02,1052.0,2.286431074142456,ieee_icce_rl_jsp,20,20,904,0.16371681415929204,medium
0,DQN_ep3480,yn04,1199.0,2.2730422019958496,ieee_icce_rl_jsp,20,20,968,0.23863636363636365,medium
1,DQN_ep3480,yn04,1192.0,2.2574260234832764,ieee_icce_rl_jsp,20,20,968,0.23140495867768596,medium
0,DQN_ep2590,dmu09,4197.0,1.9148890972137451,ieee_icce_rl_jsp,20,20,3092,0.3573738680465718,medium
2,DQN_ep2590,dmu09,3900.0,2.024228096008301,ieee_icce_rl_jsp,20,20,3092,0.2613195342820181,medium
5,DQN_ep2590,dmu09,3859.0,1.9927499294281008,ieee_icce_rl_jsp,20,20,3092,0.2480595084087969,medium
0,DQN_ep2590,dmu08,4040.0,1.9148809909820557,ieee_icce_rl_jsp,20,20,3188,0.2672521957340025,medium
0,DQN_ep2590,dmu47,4949.0,2.5729401111602783,ieee_icce_rl_jsp,20,20,3939,0.2564102564102564,medium
0,DQN_ep2590,dmu46,5180.0,2.5985231399536133,ieee_icce_rl_jsp,20,20,4035,0.28376703841387857,medium
0,DQN_ep2590,dmu50,5242.0,2.4669060707092285,ieee_icce_rl_jsp,20,20,3729,0.40573880396889245,medium
0,DQN_ep2590,dmu48,4761.0,2.401102066040039,ieee_icce_rl_jsp,20,20,3763,0.26521392505979274,medium
0,DQN_ep2590,dmu49,4784.0,2.437912702560425,ieee_icce_rl_jsp,20,20,3710,0.2894878706199461,medium
3,DQN_ep2590,dmu49,4668.0,2.4560189247131348,ieee_icce_rl_jsp,20,20,3710,0.2582210242587601,medium
0,DQN_ep2590,dmu10,3872.0,2.082421064376831,ieee_icce_rl_jsp,20,20,2984,0.2975871313672922,medium
0,DQN_ep2590,dmu06,3901.0,2.2316129207611084,ieee_icce_rl_jsp,20,20,3244,0.20252774352651048,medium
0,DQN_ep2590,dmu07,3658.0,2.0409889221191406,ieee_icce_rl_jsp,20,20,3046,0.20091923834537098,medium
0,DQN_ep2590,ta26,1980.0,2.169718027114868,ieee_icce_rl_jsp,20,20,1643,0.20511259890444308,medium
0,DQN_ep2590,ta27,2079.0,2.2038891315460205,ieee_icce_rl_jsp,20,20,1680,0.2375,medium
1,DQN_ep2590,ta27,1978.0,2.0666189193725586,ieee_icce_rl_jsp,20,20,1680,0.1773809523809524,medium
5,DQN_ep2590,ta27,2009.0,2.0983688831329346,ieee_icce_rl_jsp,20,20,1680,0.19583333333333333,medium
0,DQN_ep2590,ta25,1969.0,1.9891717433929443,ieee_icce_rl_jsp,20,20,1595,0.23448275862068965,medium
0,DQN_ep2590,ta24,1941.0,2.1312220096588135,ieee_icce_rl_jsp,20,20,1644,0.18065693430656934,medium
4,DQN_ep2590,ta24,1921.0,2.1506550312042236,ieee_icce_rl_jsp,20,20,1644,0.16849148418491483,medium
0,DQN_ep2590,ta30,1979.0,2.2518646717071533,ieee_icce_rl_jsp,20,20,1584,0.24936868686868688,medium
2,DQN_ep2590,ta30,2034.0,2.169079065322876,ieee_icce_rl_jsp,20,20,1584,0.2840909090909091,medium
0,DQN_ep2590,ta21,2043.0,2.073448896408081,ieee_icce_rl_jsp,20,20,1642,0.24421437271619975,medium
0,DQN_ep2590,ta23,1839.0,2.0890538692474365,ieee_icce_rl_jsp,20,20,1557,0.1811175337186898,medium
0,DQN_ep2590,ta22,1945.0,2.04943323135376,ieee_icce_rl_jsp,20,20,1600,0.215625,medium
0,DQN_ep2590,ta29,1976.0,2.191261053085327,ieee_icce_rl_jsp,20,20,1625,0.216,medium
0,DQN_ep2590,ta28,1969.0,2.1283562183380127,ieee_icce_rl_jsp,20,20,1603,0.2283218964441672,medium
2,DQN_ep2590,ta28,1912.0,2.167152166366577,ieee_icce_rl_jsp,20,20,1603,0.19276356830941985,medium
0,DQN_ep2590,yn01,1041.0,2.229274034500122,ieee_icce_rl_jsp,20,20,884,0.17760180995475114,medium
1,DQN_ep2590,yn01,1030.0,2.293708086013794,ieee_icce_rl_jsp,20,20,884,0.16515837104072398,medium
2,DQN_ep2590,yn01,1054.0,2.3625659942626953,ieee_icce_rl_jsp,20,20,884,0.19230769230769232,medium
3,DQN_ep2590,yn01,1042.0,2.2339928150177,ieee_icce_rl_jsp,20,20,884,0.17873303167420815,medium
