seed,model,instance,makespan,runtime
7,results/save_20_10.pt,Behnke36.fjs,614.0,10.894694805145264
8,results/save_20_10.pt,Behnke36.fjs,614.0,10.79756498336792
9,results/save_20_10.pt,Behnke36.fjs,614.0,10.734855890274046
0,results/save_20_10.pt,Behnke37.fjs,625.0,10.955564975738524
1,results/save_20_10.pt,Behnke37.fjs,625.0,10.795800924301147
2,results/save_20_10.pt,Behnke37.fjs,625.0,10.758915901184082
3,results/save_20_10.pt,Behnke37.fjs,625.0,10.776390790939331
4,results/save_20_10.pt,Behnke37.fjs,625.0,10.77770709991455
5,results/save_20_10.pt,Behnke37.fjs,625.0,11.236525774002075
6,results/save_20_10.pt,Behnke37.fjs,625.0,10.86080002784729
7,results/save_20_10.pt,Behnke37.fjs,625.0,10.91136384010315
8,results/save_20_10.pt,Behnke37.fjs,625.0,10.703575134277344
9,results/save_20_10.pt,Behnke37.fjs,625.0,11.006320714950562
0,results/save_20_10.pt,Behnke38.fjs,626.0,10.769978046417236
1,results/save_20_10.pt,Behnke38.fjs,626.0,10.82745122909546
2,results/save_20_10.pt,Behnke38.fjs,626.0,10.94857692718506
3,results/save_20_10.pt,Behnke38.fjs,626.0,11.021979093551636
4,results/save_20_10.pt,Behnke38.fjs,626.0,10.969986200332642
5,results/save_20_10.pt,Behnke38.fjs,626.0,10.781936883926392
6,results/save_20_10.pt,Behnke38.fjs,626.0,10.817781925201416
7,results/save_20_10.pt,Behnke38.fjs,626.0,10.730571985244753
8,results/save_20_10.pt,Behnke38.fjs,626.0,10.967548131942749
9,results/save_20_10.pt,Behnke38.fjs,626.0,11.202981233596802
0,results/save_20_10.pt,Behnke39.fjs,627.0,10.916325092315674
1,results/save_20_10.pt,Behnke39.fjs,627.0,10.82624101638794
2,results/save_20_10.pt,Behnke39.fjs,627.0,10.929862260818481
3,results/save_20_10.pt,Behnke39.fjs,627.0,10.803644180297852
4,results/save_20_10.pt,Behnke39.fjs,627.0,10.76606512069702
5,results/save_20_10.pt,Behnke39.fjs,627.0,10.69219207763672
6,results/save_20_10.pt,Behnke39.fjs,627.0,10.938216924667358
7,results/save_20_10.pt,Behnke39.fjs,627.0,10.879838943481444
8,results/save_20_10.pt,Behnke39.fjs,627.0,10.866966009140015
9,results/save_20_10.pt,Behnke39.fjs,627.0,10.886975049972534
0,results/save_20_10.pt,Behnke4.fjs,145.0,0.21538209915161133
1,results/save_20_10.pt,Behnke4.fjs,145.0,0.2156851291656494
2,results/save_20_10.pt,Behnke4.fjs,145.0,0.2171168327331543
3,results/save_20_10.pt,Behnke4.fjs,145.0,0.21898889541625974
4,results/save_20_10.pt,Behnke4.fjs,145.0,0.213972806930542
5,results/save_20_10.pt,Behnke4.fjs,145.0,0.2136540412902832
6,results/save_20_10.pt,Behnke4.fjs,145.0,0.2136750221252441
7,results/save_20_10.pt,Behnke4.fjs,145.0,0.21397995948791504
8,results/save_20_10.pt,Behnke4.fjs,145.0,0.21222615242004395
9,results/save_20_10.pt,Behnke4.fjs,145.0,0.21436285972595207
0,results/save_20_10.pt,Behnke40.fjs,612.0,10.837172985076904
1,results/save_20_10.pt,Behnke40.fjs,612.0,10.766625881195068
2,results/save_20_10.pt,Behnke40.fjs,612.0,11.021494150161743
3,results/save_20_10.pt,Behnke40.fjs,612.0,10.704280138015749
4,results/save_20_10.pt,Behnke40.fjs,612.0,10.731640100479128
5,results/save_20_10.pt,Behnke40.fjs,612.0,10.72690200805664
6,results/save_20_10.pt,Behnke40.fjs,612.0,10.724926948547363
7,results/save_20_10.pt,Behnke40.fjs,612.0,10.725141286849977
8,results/save_20_10.pt,Behnke40.fjs,612.0,10.721301078796387
9,results/save_20_10.pt,Behnke40.fjs,612.0,10.720455884933473
0,results/save_20_10.pt,Behnke41.fjs,149.0,0.25058507919311523
1,results/save_20_10.pt,Behnke41.fjs,149.0,0.2501401901245117
